filename;stationsname;geopos;gemeinde;plz;anzahl_bikes;join_key
2023-05-09T17:16:00+00:00;GP-Bern nicht in Betrieb (12.05 10:00 - 13.05.20:00): Thunplatz;46.9403, 7.4586;0351;3005;0;2023-05-09T19:16:00+02:00-GP-Bern nicht in Betrieb (12.05 10:00 - 13.05.20:00): Thunplatz
2023-05-03T19:46:00+00:00;Seilerstrasse;46.94561, 7.43473;0351;3008;8;2023-05-03T21:46:00+02:00-Seilerstrasse
2023-05-12T19:06:00+00:00;Breitfeld;46.96196, 7.45296;0351;3014;5;2023-05-12T21:06:00+02:00-Breitfeld
2023-05-09T17:16:00+00:00;Stauffacherstrasse;46.96624, 7.45582;0351;3014;0;2023-05-09T19:16:00+02:00-Stauffacherstrasse
2023-05-03T19:46:00+00:00;Ostermundigen Bahnhof;46.95627, 7.48289;0363;3072;0;2023-05-03T21:46:00+02:00-Ostermundigen Bahnhof
2023-05-12T19:06:00+00:00;GP-Bern nicht in Betrieb (12.05 10:00 - 13.05.20:00): Nydegg;46.94864, 7.45674;0351;3011;0;2023-05-12T21:06:00+02:00-GP-Bern nicht in Betrieb (12.05 10:00 - 13.05.20:00): Nydegg
2023-05-09T17:16:00+00:00;Liebefeld Bahnhof;46.93036, 7.41928;0355;3097;1;2023-05-09T19:16:00+02:00-Liebefeld Bahnhof
2023-05-03T19:06:00+00:00;PostParc Velostation (06:00-22:00)- INSIDE the building!;46.94786, 7.4369;0351;3008;10;2023-05-03T21:06:00+02:00-PostParc Velostation (06:00-22:00)- INSIDE the building!
2023-05-12T19:06:00+00:00;Schule Laubegg;46.94713, 7.46573;0351;3006;0;2023-05-12T21:06:00+02:00-Schule Laubegg
2023-05-09T17:16:00+00:00;Rosengarten Ost;46.95207, 7.46158;0351;3013;0;2023-05-09T19:16:00+02:00-Rosengarten Ost
2023-05-03T19:06:00+00:00;Nydegg;46.94864, 7.45674;0351;3011;6;2023-05-03T21:06:00+02:00-Nydegg
2023-05-12T19:06:00+00:00;Wankdorffeldstrasse;46.96503, 7.45899;0351;3014;3;2023-05-12T21:06:00+02:00-Wankdorffeldstrasse
2023-05-09T17:16:00+00:00;SBB Hilfikerstrasse;46.96845, 7.46241;0351;3014;1;2023-05-09T19:16:00+02:00-SBB Hilfikerstrasse
2023-05-03T19:06:00+00:00;Mingerstrasse;46.95675, 7.46788;0351;3014;0;2023-05-03T21:06:00+02:00-Mingerstrasse
2023-05-12T19:06:00+00:00;Bümpliz Post;46.94173, 7.393;0351;3018;3;2023-05-12T21:06:00+02:00-Bümpliz Post
2023-05-09T17:26:00+00:00;PostParc Velostation (06:00-22:00)- INSIDE the building!;46.94786, 7.4369;0351;3008;9;2023-05-09T19:26:00+02:00-PostParc Velostation (06:00-22:00)- INSIDE the building!
2023-05-03T19:06:00+00:00;Beaumontweg;46.93909, 7.42864;0351;3007;0;2023-05-03T21:06:00+02:00-Beaumontweg
2023-05-12T19:06:00+00:00;Unitobler West;46.95415, 7.43071;0351;3012;2;2023-05-12T21:06:00+02:00-Unitobler West
2023-05-09T17:26:00+00:00;Elfenau;46.93344, 7.46646;0351;3006;2;2023-05-09T19:26:00+02:00-Elfenau
2023-05-03T19:06:00+00:00;Zollgasse;46.95812, 7.48801;0363;3072;6;2023-05-03T21:06:00+02:00-Zollgasse
2023-05-12T19:06:00+00:00;Zentrum Paul Klee;46.951, 7.47262;0351;3006;0;2023-05-12T21:06:00+02:00-Zentrum Paul Klee
2023-05-09T17:26:00+00:00;Mingerstrasse;46.95675, 7.46788;0351;3014;5;2023-05-09T19:26:00+02:00-Mingerstrasse
2023-05-03T19:06:00+00:00;Waisenhausplatz;46.94909, 7.44443;0351;3011;8;2023-05-03T21:06:00+02:00-Waisenhausplatz
2023-05-12T19:06:00+00:00;Tscharnergut;46.94898, 7.38823;0351;3027;0;2023-05-12T21:06:00+02:00-Tscharnergut
2023-05-09T17:26:00+00:00;Junkerngasse;46.9478, 7.45405;0351;3011;3;2023-05-09T19:26:00+02:00-Junkerngasse
2023-05-03T19:06:00+00:00;Wyleregg;46.96036, 7.44858;0351;3014;1;2023-05-03T21:06:00+02:00-Wyleregg
2023-05-12T19:06:00+00:00;Stämpflistrasse;46.94329, 7.4144;0351;3008;3;2023-05-12T21:06:00+02:00-Stämpflistrasse
2023-05-09T17:26:00+00:00;Zollgasse;46.95812, 7.48801;0363;3072;5;2023-05-09T19:26:00+02:00-Zollgasse
2023-05-03T19:06:00+00:00;Restaurant Dählhölzli;46.93365, 7.44822;0351;3005;2;2023-05-03T21:06:00+02:00-Restaurant Dählhölzli
2023-05-12T19:06:00+00:00;Technopark;46.93508, 7.38978;0351;3018;1;2023-05-12T21:06:00+02:00-Technopark
2023-05-09T17:26:00+00:00;Lorrainebrücke;46.95435, 7.44534;0351;3013;8;2023-05-09T19:26:00+02:00-Lorrainebrücke
2023-05-03T19:06:00+00:00;Camping Eichholz;46.93314, 7.45593;0355;3084;9;2023-05-03T21:06:00+02:00-Camping Eichholz
2023-05-12T19:06:00+00:00;Kapellenstrasse BFF;46.94423, 7.43667;0351;3011;10;2023-05-12T21:06:00+02:00-Kapellenstrasse BFF
2023-05-09T17:26:00+00:00;Waisenhausplatz;46.94909, 7.44443;0351;3011;20;2023-05-09T19:26:00+02:00-Waisenhausplatz
2023-05-03T19:06:00+00:00;Ostermundigerstrasse;46.95251, 7.4674;0351;3006;0;2023-05-03T21:06:00+02:00-Ostermundigerstrasse
2023-05-12T19:06:00+00:00;Schenkstrasse;46.94588, 7.41548;0351;3008;8;2023-05-12T21:06:00+02:00-Schenkstrasse
2023-05-09T17:26:00+00:00;Bethlehem Kirche;46.94933, 7.39398;0351;3027;0;2023-05-09T19:26:00+02:00-Bethlehem Kirche
2023-05-03T19:06:00+00:00;Gäbelbach;46.94771, 7.37747;0351;3027;6;2023-05-03T21:06:00+02:00-Gäbelbach
2023-05-12T19:06:00+00:00;Freies Gymnasium;46.95919, 7.43566;0351;3012;5;2023-05-12T21:06:00+02:00-Freies Gymnasium
2023-05-09T17:26:00+00:00;Mittelstrasse Süd;46.95342, 7.43282;0351;3012;1;2023-05-09T19:26:00+02:00-Mittelstrasse Süd
2023-05-03T19:06:00+00:00;Sporthalle Weissenstein;46.93711, 7.41782;0351;3008;10;2023-05-03T21:06:00+02:00-Sporthalle Weissenstein
2023-05-12T19:06:00+00:00;Zieglerstrasse;46.94297, 7.43024;0351;3007;9;2023-05-12T21:06:00+02:00-Zieglerstrasse
2023-05-09T17:26:00+00:00;Haslerstrasse;46.94508, 7.43245;0351;3008;5;2023-05-09T19:26:00+02:00-Haslerstrasse
2023-05-03T19:06:00+00:00;Rossfeld;46.9718, 7.44576;0351;3004;2;2023-05-03T21:06:00+02:00-Rossfeld
2023-05-12T19:06:00+00:00;Wittigkofen;46.93845, 7.4808;0351;3015;2;2023-05-12T21:06:00+02:00-Wittigkofen
2023-05-09T17:26:00+00:00;Uni Muesmatt;46.95341, 7.42855;0351;3012;0;2023-05-09T19:26:00+02:00-Uni Muesmatt
2023-05-03T19:06:00+00:00;Bundesamt für Energie: Zugang zur Station ist von der Pulverstrasse her möglich (Baustelle);46.97597, 7.47264;0362;3063;1;2023-05-03T21:06:00+02:00-Bundesamt für Energie: Zugang zur Station ist von der Pulverstrasse her möglich (Baustelle)
2023-05-12T19:06:00+00:00;Brünnenstrasse;46.94279, 7.38707;0351;3018;0;2023-05-12T21:06:00+02:00-Brünnenstrasse
2023-05-09T17:26:00+00:00;Rossfeld;46.9718, 7.44576;0351;3004;2;2023-05-09T19:26:00+02:00-Rossfeld
2023-05-03T19:06:00+00:00;Loryplatz;46.94467, 7.4223;0351;3008;7;2023-05-03T21:06:00+02:00-Loryplatz
2023-05-12T19:06:00+00:00;Guisanplatz Expo;46.95872, 7.46464;0351;3014;12;2023-05-12T21:06:00+02:00-Guisanplatz Expo
2023-05-09T17:26:00+00:00;Verschoben, wegen Baustelle: Waldmannstrasse;46.94743, 7.39196;0351;3027;3;2023-05-09T19:26:00+02:00-Verschoben, wegen Baustelle: Waldmannstrasse
2023-05-03T19:06:00+00:00;Stauffacherplatz;46.96012, 7.45433;0351;3014;5;2023-05-03T21:06:00+02:00-Stauffacherplatz
2023-05-12T19:06:00+00:00;Wander;46.93719, 7.43608;0351;3007;0;2023-05-12T21:06:00+02:00-Wander
2023-05-09T17:26:00+00:00;Breitfeld;46.96196, 7.45296;0351;3014;4;2023-05-09T19:26:00+02:00-Breitfeld
2023-05-03T19:06:00+00:00;Wankdorffeldstrasse;46.96503, 7.45899;0351;3014;2;2023-05-03T21:06:00+02:00-Wankdorffeldstrasse
2023-05-12T19:06:00+00:00;Hallenbad Hirschengraben;46.94654, 7.43566;0351;3011;6;2023-05-12T21:06:00+02:00-Hallenbad Hirschengraben
2023-05-09T17:26:00+00:00;Stauffacherplatz;46.96012, 7.45433;0351;3014;5;2023-05-09T19:26:00+02:00-Stauffacherplatz
2023-05-03T19:06:00+00:00;Rathausgasse;46.94848, 7.45053;0351;3011;2;2023-05-03T21:06:00+02:00-Rathausgasse
2023-05-12T19:06:00+00:00;Loryplatz;46.94467, 7.4223;0351;3008;2;2023-05-12T21:06:00+02:00-Loryplatz
2023-05-09T17:26:00+00:00;Bahnhofplatz;46.94833, 7.44078;0351;3011;12;2023-05-09T19:26:00+02:00-Bahnhofplatz
2023-05-03T19:06:00+00:00;Merzenacker;46.94686, 7.48365;0351;3006;7;2023-05-03T21:06:00+02:00-Merzenacker
2023-05-12T19:06:00+00:00;Dampfzentrale;46.9407, 7.44314;0351;3005;5;2023-05-12T21:06:00+02:00-Dampfzentrale
2023-05-09T17:26:00+00:00;Quartiergasse;46.95802, 7.44494;0351;3013;5;2023-05-09T19:26:00+02:00-Quartiergasse
2023-05-03T19:06:00+00:00;Westside;46.94396, 7.3746;0351;3027;3;2023-05-03T21:06:00+02:00-Westside
2023-05-12T19:06:00+00:00;UPD Neuhaus;46.9695, 7.4858;0363;3063;3;2023-05-12T21:06:00+02:00-UPD Neuhaus
2023-05-09T17:26:00+00:00;Waldmeisterstrasse;46.93994, 7.38251;0351;3018;0;2023-05-09T19:26:00+02:00-Waldmeisterstrasse
2023-05-03T19:06:00+00:00;Kapellenstrasse BFF;46.94423, 7.43667;0351;3011;2;2023-05-03T21:06:00+02:00-Kapellenstrasse BFF
2023-05-12T19:06:00+00:00;Kasernenwiese;46.95861, 7.45693;0351;3014;10;2023-05-12T21:06:00+02:00-Kasernenwiese
2023-05-09T17:26:00+00:00;Innere Enge;46.96169, 7.43961;0351;3012;4;2023-05-09T19:26:00+02:00-Innere Enge
2023-05-03T19:06:00+00:00;Wankdorf Sporthalle;46.96448, 7.46694;0351;3014;3;2023-05-03T21:06:00+02:00-Wankdorf Sporthalle
2023-05-12T19:06:00+00:00;Stöckacker Süd;46.94304, 7.40162;0351;3018;1;2023-05-12T21:06:00+02:00-Stöckacker Süd
2023-05-09T17:26:00+00:00;Dammweg TX Group AG;46.95592, 7.44678;0351;3013;5;2023-05-09T19:26:00+02:00-Dammweg TX Group AG
2023-05-03T19:06:00+00:00;Holenacker Station;46.94862, 7.38275;0351;3027;2;2023-05-03T21:06:00+02:00-Holenacker Station
2023-05-12T19:06:00+00:00;Bundesamt für Energie: Zugang zur Station ist von der Pulverstrasse her möglich (Baustelle);46.97597, 7.47264;0362;3063;1;2023-05-12T21:06:00+02:00-Bundesamt für Energie: Zugang zur Station ist von der Pulverstrasse her möglich (Baustelle)
2023-05-09T17:26:00+00:00;UPD Neuhaus;46.9695, 7.4858;0363;3063;4;2023-05-09T19:26:00+02:00-UPD Neuhaus
2023-05-03T19:06:00+00:00;Bierhübeli;46.95692, 7.43766;0351;3012;2;2023-05-03T21:06:00+02:00-Bierhübeli
2023-05-12T19:06:00+00:00;Merzenacker;46.94686, 7.48365;0351;3006;2;2023-05-12T21:06:00+02:00-Merzenacker
2023-05-09T17:26:00+00:00;Bundesgasse;46.94661, 7.44162;0351;3011;6;2023-05-09T19:26:00+02:00-Bundesgasse
2023-05-03T19:06:00+00:00;Zentweg;46.95551, 7.47688;0351;3006;0;2023-05-03T21:06:00+02:00-Zentweg
2023-05-12T19:06:00+00:00;Waldmeisterstrasse;46.93994, 7.38251;0351;3018;1;2023-05-12T21:06:00+02:00-Waldmeisterstrasse
2023-05-09T17:26:00+00:00;Tiefenau Bahnhof;46.97293, 7.45085;0351;3004;5;2023-05-09T19:26:00+02:00-Tiefenau Bahnhof
2023-05-03T19:06:00+00:00;Kasernenwiese;46.95861, 7.45693;0351;3014;9;2023-05-03T21:06:00+02:00-Kasernenwiese
2023-05-12T19:06:00+00:00;Wabern Bahnhof;46.92886, 7.4464;0355;3084;1;2023-05-12T21:06:00+02:00-Wabern Bahnhof
2023-05-09T17:26:00+00:00;Bahnhof Weissenbühl;46.93602, 7.43006;0351;3007;0;2023-05-09T19:26:00+02:00-Bahnhof Weissenbühl
2023-05-03T19:06:00+00:00;Gymnasium Neufeld;46.95885, 7.4292;0351;3012;1;2023-05-03T21:06:00+02:00-Gymnasium Neufeld
2023-05-12T19:06:00+00:00;Friedheimweg SECO;46.93645, 7.43787;0351;3007;10;2023-05-12T21:06:00+02:00-Friedheimweg SECO
2023-05-09T17:26:00+00:00;Wallgasse;46.94626, 7.43803;0351;3011;6;2023-05-09T19:26:00+02:00-Wallgasse
2023-05-03T19:06:00+00:00;Wander;46.93719, 7.43608;0351;3007;2;2023-05-03T21:06:00+02:00-Wander
2023-05-12T19:06:00+00:00;Sporthalle Weissenstein;46.93711, 7.41782;0351;3008;2;2023-05-12T21:06:00+02:00-Sporthalle Weissenstein
2023-05-09T17:26:00+00:00;Tellplatz;46.96186, 7.45926;0351;3014;14;2023-05-09T19:26:00+02:00-Tellplatz
2023-05-03T19:06:00+00:00;Kleine Schanze;46.94599, 7.43942;0351;3011;16;2023-05-03T21:06:00+02:00-Kleine Schanze
2023-05-12T19:06:00+00:00;Wabern Zentrum;46.92899, 7.45028;0355;3084;0;2023-05-12T21:06:00+02:00-Wabern Zentrum
2023-05-09T17:26:00+00:00;Zieglerspital;46.93203, 7.43305;0351;3007;2;2023-05-09T19:26:00+02:00-Zieglerspital
2023-05-03T19:06:00+00:00;UPD Restaurant;46.96629, 7.48318;0351;3072;1;2023-05-03T21:06:00+02:00-UPD Restaurant
2023-05-12T19:06:00+00:00;Bahnhof Bümpliz Nord;46.94565, 7.3901;0351;3018;4;2023-05-12T21:06:00+02:00-Bahnhof Bümpliz Nord
2023-05-09T17:26:00+00:00;Salem-Spital;46.9527, 7.45458;0351;3013;5;2023-05-09T19:26:00+02:00-Salem-Spital
2023-05-03T19:06:00+00:00;Sandrain;46.93136, 7.44604;0355;3084;1;2023-05-03T21:06:00+02:00-Sandrain
2023-05-12T19:06:00+00:00;Kirchbergerstrasse;46.93885, 7.42107;0351;3008;2;2023-05-12T21:06:00+02:00-Kirchbergerstrasse
2023-05-09T17:26:00+00:00;Schwabgut;46.94547, 7.3928;0351;3018;4;2023-05-09T19:26:00+02:00-Schwabgut
2023-05-03T19:06:00+00:00;Monbijoustrasse;46.94104, 7.43591;0351;3007;9;2023-05-03T21:06:00+02:00-Monbijoustrasse
2023-05-12T19:16:00+00:00;Salem-Spital;46.9527, 7.45458;0351;3013;4;2023-05-12T21:16:00+02:00-Salem-Spital
2023-05-09T17:26:00+00:00;Cäcilienplatz;46.94167, 7.42598;0351;3007;1;2023-05-09T19:26:00+02:00-Cäcilienplatz
2023-05-03T19:16:00+00:00;Elfenau;46.93344, 7.46646;0351;3006;6;2023-05-03T21:16:00+02:00-Elfenau
2023-05-12T19:16:00+00:00;Giacomettistrasse;46.94581, 7.47292;0351;3006;0;2023-05-12T21:16:00+02:00-Giacomettistrasse
2023-05-09T17:26:00+00:00;Wabern Zentrum;46.92899, 7.45028;0355;3084;0;2023-05-09T19:26:00+02:00-Wabern Zentrum
2023-05-03T19:16:00+00:00;Zentrum Paul Klee;46.951, 7.47262;0351;3006;0;2023-05-03T21:16:00+02:00-Zentrum Paul Klee
2023-05-12T19:16:00+00:00;Tiefenau Bahnhof;46.97293, 7.45085;0351;3004;6;2023-05-12T21:16:00+02:00-Tiefenau Bahnhof
2023-05-09T17:26:00+00:00;Predigergasse;46.9492, 7.44595;0351;3011;8;2023-05-09T19:26:00+02:00-Predigergasse
2023-05-03T19:16:00+00:00;Sanpol Bern;46.95031, 7.41458;0351;3008;7;2023-05-03T21:16:00+02:00-Sanpol Bern
2023-05-12T19:16:00+00:00;Weberstrasse;46.93988, 7.42511;0351;3007;1;2023-05-12T21:16:00+02:00-Weberstrasse
2023-05-09T17:26:00+00:00;Kasernenwiese;46.95861, 7.45693;0351;3014;16;2023-05-09T19:26:00+02:00-Kasernenwiese
2023-05-03T19:16:00+00:00;Beaumont;46.93711, 7.43224;0351;3007;0;2023-05-03T21:16:00+02:00-Beaumont
2023-05-12T19:16:00+00:00;GP-Bern nicht in Betrieb (12.05 10:00 - 13.05.20:00): Postgasse;46.94868, 7.45327;0351;3011;0;2023-05-12T21:16:00+02:00-GP-Bern nicht in Betrieb (12.05 10:00 - 13.05.20:00): Postgasse
2023-05-09T17:26:00+00:00;Gymnasium Neufeld;46.95885, 7.4292;0351;3012;1;2023-05-09T19:26:00+02:00-Gymnasium Neufeld
2023-05-03T19:16:00+00:00;Stadtbachstrasse;46.9491, 7.43327;0351;3012;6;2023-05-03T21:16:00+02:00-Stadtbachstrasse
2023-05-12T19:16:00+00:00;Kleine Schanze;46.94599, 7.43942;0351;3011;10;2023-05-12T21:16:00+02:00-Kleine Schanze
2023-05-09T17:26:00+00:00;Tram-Endstation;46.92775, 7.45341;0355;3084;0;2023-05-09T19:26:00+02:00-Tram-Endstation
2023-05-03T19:16:00+00:00;Bellevuestrasse;46.92665, 7.43594;0355;3095;0;2023-05-03T21:16:00+02:00-Bellevuestrasse
2023-05-12T19:16:00+00:00;Ka-We-De;46.93561, 7.44714;0351;3005;4;2023-05-12T21:16:00+02:00-Ka-We-De
2023-05-09T17:26:00+00:00;Kleine Schanze;46.94599, 7.43942;0351;3011;9;2023-05-09T19:26:00+02:00-Kleine Schanze
2023-05-03T19:16:00+00:00;Waisenhausplatz;46.94909, 7.44443;0351;3011;8;2023-05-03T21:16:00+02:00-Waisenhausplatz
2023-05-12T19:16:00+00:00;Haslerstrasse;46.94508, 7.43245;0351;3008;3;2023-05-12T21:16:00+02:00-Haslerstrasse
2023-05-09T17:26:00+00:00;Eigerplatz;46.9414, 7.43169;0351;3007;1;2023-05-09T19:26:00+02:00-Eigerplatz
2023-05-03T19:16:00+00:00;Bethlehem Kirche;46.94933, 7.39398;0351;3027;4;2023-05-03T21:16:00+02:00-Bethlehem Kirche
2023-05-12T19:16:00+00:00;Seminar;46.94274, 7.45954;0351;3006;2;2023-05-12T21:16:00+02:00-Seminar
2023-05-09T17:26:00+00:00;Elfenauweg;46.93946, 7.46973;0351;3006;4;2023-05-09T19:26:00+02:00-Elfenauweg
2023-05-03T19:16:00+00:00;Simsonbrunnen;46.94805, 7.45023;0351;3011;4;2023-05-03T21:16:00+02:00-Simsonbrunnen
2023-05-12T19:16:00+00:00;Wegmühlegässli;46.95816, 7.49261;0363;3072;10;2023-05-12T21:16:00+02:00-Wegmühlegässli
2023-05-09T17:26:00+00:00;Liebefeld Bahnhof;46.93036, 7.41928;0355;3097;1;2023-05-09T19:26:00+02:00-Liebefeld Bahnhof
2023-05-03T19:16:00+00:00;Marzilibahn;46.94469, 7.44326;0351;3005;12;2023-05-03T21:16:00+02:00-Marzilibahn
2023-05-12T19:16:00+00:00;Sanpol Bern;46.95031, 7.41458;0351;3008;2;2023-05-12T21:16:00+02:00-Sanpol Bern
2023-05-09T17:26:00+00:00;Tscharnergut;46.94898, 7.38823;0351;3027;1;2023-05-09T19:26:00+02:00-Tscharnergut
2023-05-03T19:16:00+00:00;Schöngrün-Vermont;46.94612, 7.47581;0351;3006;0;2023-05-03T21:16:00+02:00-Schöngrün-Vermont
2023-05-12T19:16:00+00:00;Bethlehemstrasse Säge;46.94707, 7.39576;0351;3027;3;2023-05-12T21:16:00+02:00-Bethlehemstrasse Säge
2023-05-09T17:26:00+00:00;Gurten Kulm;46.91916, 7.43838;0355;3084;0;2023-05-09T19:26:00+02:00-Gurten Kulm
2023-05-03T19:16:00+00:00;Weidmattweg;46.9366, 7.39547;0351;3018;0;2023-05-03T21:16:00+02:00-Weidmattweg
2023-05-12T19:16:00+00:00;Hallerstrasse;46.95246, 7.43542;0351;3012;3;2023-05-12T21:16:00+02:00-Hallerstrasse
2023-05-09T17:36:00+00:00;Mingerstrasse;46.95675, 7.46788;0351;3014;5;2023-05-09T19:36:00+02:00-Mingerstrasse
2023-05-03T19:16:00+00:00;Ostermundigerstrasse;46.95251, 7.4674;0351;3006;0;2023-05-03T21:16:00+02:00-Ostermundigerstrasse
2023-05-12T19:16:00+00:00;Bahnhofplatz Mobile Station Bern 4;46.94832, 7.44034;0351;3011;15;2023-05-12T21:16:00+02:00-Bahnhofplatz Mobile Station Bern 4
2023-05-09T17:36:00+00:00;Brünnenstrasse;46.94279, 7.38707;0351;3018;1;2023-05-09T19:36:00+02:00-Brünnenstrasse
2023-05-03T19:16:00+00:00;Monbijoubrücke;46.93965, 7.44023;0351;3007;16;2023-05-03T21:16:00+02:00-Monbijoubrücke
2023-05-12T19:16:00+00:00;Stadion Wankdorf;46.96274, 7.46275;0351;3014;3;2023-05-12T21:16:00+02:00-Stadion Wankdorf
2023-05-09T17:36:00+00:00;Nationalbank;46.94689, 7.44583;0351;3011;6;2023-05-09T19:36:00+02:00-Nationalbank
2023-05-03T19:16:00+00:00;Bahnhofplatz Mobile Station Bern 4;46.94832, 7.44034;0351;3011;36;2023-05-03T21:16:00+02:00-Bahnhofplatz Mobile Station Bern 4
2023-05-12T19:16:00+00:00;Wylergut;46.96479, 7.4484;0351;3014;3;2023-05-12T21:16:00+02:00-Wylergut
2023-05-09T17:36:00+00:00;Holenackerstrasse;46.94942, 7.38145;0351;3027;3;2023-05-09T19:36:00+02:00-Holenackerstrasse
2023-05-03T19:16:00+00:00;Allmendstrasse;46.95935, 7.4518;0351;3014;0;2023-05-03T21:16:00+02:00-Allmendstrasse
2023-05-12T19:16:00+00:00;GP-Bern nicht in Betrieb (12.05 10:00 - 13.05.20:00): Nydegg;46.94864, 7.45674;0351;3011;0;2023-05-12T21:16:00+02:00-GP-Bern nicht in Betrieb (12.05 10:00 - 13.05.20:00): Nydegg
2023-05-09T17:36:00+00:00;Länggasse;46.95571, 7.42589;0351;3012;2;2023-05-09T19:36:00+02:00-Länggasse
2023-05-03T19:16:00+00:00;Landoltstrasse: verschoben wegen Baustelle;46.93753, 7.4394;0351;3007;5;2023-05-03T21:16:00+02:00-Landoltstrasse: verschoben wegen Baustelle
2023-05-12T19:16:00+00:00;Schule Laubegg;46.94713, 7.46573;0351;3006;0;2023-05-12T21:16:00+02:00-Schule Laubegg
2023-05-09T17:36:00+00:00;Restaurant Dählhölzli;46.93365, 7.44822;0351;3005;8;2023-05-09T19:36:00+02:00-Restaurant Dählhölzli
2023-05-03T19:16:00+00:00;Stämpflistrasse;46.94329, 7.4144;0351;3008;1;2023-05-03T21:16:00+02:00-Stämpflistrasse
2023-05-12T19:16:00+00:00;Mittelstrasse Süd;46.95342, 7.43282;0351;3012;7;2023-05-12T21:16:00+02:00-Mittelstrasse Süd
2023-05-09T17:36:00+00:00;Marzilibahn;46.94469, 7.44326;0351;3005;9;2023-05-09T19:36:00+02:00-Marzilibahn
2023-05-03T19:16:00+00:00;Bahnhofplatz;46.94833, 7.44078;0351;3011;11;2023-05-03T21:16:00+02:00-Bahnhofplatz
2023-05-12T19:16:00+00:00;Lorrainebrücke;46.95435, 7.44534;0351;3013;3;2023-05-12T21:16:00+02:00-Lorrainebrücke
2023-05-09T17:36:00+00:00;Schöngrün-Vermont;46.94612, 7.47581;0351;3006;0;2023-05-09T19:36:00+02:00-Schöngrün-Vermont
2023-05-03T19:16:00+00:00;Riedbachstrasse Park;46.94504, 7.37917;0351;3027;13;2023-05-03T21:16:00+02:00-Riedbachstrasse Park
2023-05-12T19:16:00+00:00;Breitenrainstrasse;46.9572, 7.45089;0351;3013;1;2023-05-12T21:16:00+02:00-Breitenrainstrasse
2023-05-09T17:36:00+00:00;Speichergasse PROGR;46.94979, 7.44412;0351;3011;13;2023-05-09T19:36:00+02:00-Speichergasse PROGR
2023-05-03T19:16:00+00:00;Weyermannshaus Bad;46.94775, 7.40356;0351;3027;9;2023-05-03T21:16:00+02:00-Weyermannshaus Bad
2023-05-12T19:16:00+00:00;Insel Haupteingang;46.94756, 7.42669;0351;3010;0;2023-05-12T21:16:00+02:00-Insel Haupteingang
2023-05-09T17:36:00+00:00;Open 07:00 - 18:00 In der Velostation Schanzenbrücke;46.94924, 7.43682;0351;3008;3;2023-05-09T19:36:00+02:00-Open 07:00 - 18:00 In der Velostation Schanzenbrücke
2023-05-03T19:16:00+00:00;Rathausgasse;46.94848, 7.45053;0351;3011;2;2023-05-03T21:16:00+02:00-Rathausgasse
2023-05-12T19:16:00+00:00;Monbijoubrücke;46.93965, 7.44023;0351;3007;15;2023-05-12T21:16:00+02:00-Monbijoubrücke
2023-05-09T17:36:00+00:00;Friedheimweg SECO;46.93645, 7.43787;0351;3007;8;2023-05-09T19:36:00+02:00-Friedheimweg SECO
2023-05-03T19:16:00+00:00;UPD Neuhaus;46.9695, 7.4858;0363;3063;5;2023-05-03T21:16:00+02:00-UPD Neuhaus
2023-05-12T19:16:00+00:00;Ostermundigerstrasse;46.95251, 7.4674;0351;3006;1;2023-05-12T21:16:00+02:00-Ostermundigerstrasse
2023-05-09T17:36:00+00:00;Nationalbibliothek;46.94126, 7.45071;0351;3005;6;2023-05-09T19:36:00+02:00-Nationalbibliothek
2023-05-03T19:16:00+00:00;Bundesgasse;46.94661, 7.44162;0351;3011;1;2023-05-03T21:16:00+02:00-Bundesgasse
2023-05-12T19:16:00+00:00;Brühlplatz;46.9262, 7.41723;0355;3098;4;2023-05-12T21:16:00+02:00-Brühlplatz
2023-05-09T17:36:00+00:00;Kleeplatz / Bollwerk;46.9519, 7.44204;0351;3011;20;2023-05-09T19:36:00+02:00-Kleeplatz / Bollwerk
2023-05-03T19:16:00+00:00;Markuskirche;46.96352, 7.45551;0351;3014;0;2023-05-03T21:16:00+02:00-Markuskirche
2023-05-12T19:16:00+00:00;Steigerhubel;46.94404, 7.41204;0351;3008;8;2023-05-12T21:16:00+02:00-Steigerhubel
2023-05-09T17:36:00+00:00;Monbijoubrücke;46.93965, 7.44023;0351;3007;13;2023-05-09T19:36:00+02:00-Monbijoubrücke
2023-05-03T19:16:00+00:00;SBB Wylerpark;46.96131, 7.44667;0351;3014;1;2023-05-03T21:16:00+02:00-SBB Wylerpark
2023-05-12T19:16:00+00:00;Zollgasse;46.95812, 7.48801;0363;3072;8;2023-05-12T21:16:00+02:00-Zollgasse
2023-05-09T17:36:00+00:00;Bahnhofplatz Mobile Station Bern 4;46.94832, 7.44034;0351;3011;8;2023-05-09T19:36:00+02:00-Bahnhofplatz Mobile Station Bern 4
2023-05-03T19:16:00+00:00;Seilerstrasse;46.94561, 7.43473;0351;3008;8;2023-05-03T21:16:00+02:00-Seilerstrasse
2023-05-12T19:16:00+00:00;Mingerstrasse;46.95675, 7.46788;0351;3014;1;2023-05-12T21:16:00+02:00-Mingerstrasse
2023-05-09T17:36:00+00:00;Wabernstrasse;46.93858, 7.43786;0351;3007;2;2023-05-09T19:36:00+02:00-Wabernstrasse
2023-05-03T19:16:00+00:00;Westside;46.94396, 7.3746;0351;3027;3;2023-05-03T21:16:00+02:00-Westside
